timestamp,phase,actual_label,predicted_label,system_alert,face_detected,eye_openness,closure_score,lid_proximity,ear,consecutive_closed_frames
2026-08-30T23:51:00.257,Alert — Eyes Open,0,0,0,1,78.603,21.397,28.385,0.50411,0
2026-08-30T23:51:00.347,Alert — Eyes Open,0,0,0,1,80.086,19.914,27.436,0.51722,0
2026-08-30T23:51:00.420,Alert — Eyes Open,0,0,0,1,79.467,20.533,23.559,0.53249,0
2026-08-30T23:51:00.514,Alert — Eyes Open,0,0,0,1,77.937,22.063,24.74,0.51427,0
2026-08-30T23:51:00.597,Alert — Eyes Open,0,0,0,1,79.299,20.701,26.823,0.51455,0
2026-08-30T23:51:00.668,Alert — Eyes Open,0,0,0,1,79.332,20.668,26.66,0.50722,0
2026-08-30T23:51:00.751,Alert — Eyes Open,0,0,0,1,79.177,20.823,25.823,0.51514,0
2026-08-30T23:51:00.827,Alert — Eyes Open,0,0,0,1,76.807,23.193,28.77,0.49225,0
2026-08-30T23:51:00.909,Alert — Eyes Open,0,0,0,1,78.81,21.19,25.776,0.51019,0
2026-08-30T23:51:00.980,Alert — Eyes Open,0,0,0,1,78.814,21.186,25.776,0.50514,0
2026-08-30T23:51:01.053,Alert — Eyes Open,0,0,0,1,78.807,21.193,28.65,0.50063,0
2026-08-30T23:51:01.151,Alert — Eyes Open,0,0,0,1,79.924,20.076,25.73,0.50221,0
2026-08-30T23:51:01.250,Alert — Eyes Open,0,0,0,1,80.703,19.297,22.677,0.51694,0
2026-08-30T23:51:01.311,Alert — Eyes Open,0,0,0,1,80.435,19.565,27.656,0.50697,0
2026-08-30T23:51:01.395,Alert — Eyes Open,0,0,0,1,80.496,19.504,25.453,0.50816,0
2026-08-30T23:51:01.477,Alert — Eyes Open,0,0,0,1,79.729,20.271,23.579,0.52083,0
2026-08-30T23:51:01.551,Alert — Eyes Open,0,0,0,1,79.069,20.931,25.451,0.50958,0
2026-08-30T23:51:01.622,Alert — Eyes Open,0,0,0,1,79.969,20.031,20.501,0.52963,0
2026-08-30T23:51:01.715,Alert — Eyes Open,0,0,0,1,79.008,20.992,25.49,0.50778,0
2026-08-30T23:51:01.809,Alert — Eyes Open,0,0,0,1,80.57,19.43,27.664,0.50387,0
2026-08-30T23:51:01.881,Alert — Eyes Open,0,0,0,1,77.997,22.003,26.608,0.49853,0
2026-08-30T23:51:01.956,Alert — Eyes Open,0,0,0,1,78.721,21.279,21.49,0.5158,0
2026-08-30T23:51:02.032,Alert — Eyes Open,0,0,0,1,80.304,19.696,23.659,0.51458,0
2026-08-30T23:51:02.122,Alert — Eyes Open,0,0,0,1,78.471,21.529,27.723,0.50292,0
2026-08-30T23:51:02.200,Alert — Eyes Open,0,0,0,1,76.837,23.163,27.489,0.49891,0
2026-08-30T23:51:02.297,Alert — Eyes Open,0,0,0,1,79.225,20.775,25.49,0.50839,0
2026-08-30T23:51:02.386,Alert — Eyes Open,0,0,0,1,79.772,20.228,23.737,0.52018,0
2026-08-30T23:51:02.483,Alert — Eyes Open,0,0,0,1,78.737,21.263,25.823,0.51323,0
2026-08-30T23:51:02.591,Alert — Eyes Open,0,0,0,1,77.596,22.404,28.652,0.51095,0
2026-08-30T23:51:02.694,Alert — Eyes Open,0,0,0,1,78.8,21.2,27.855,0.50716,0
2026-08-30T23:51:02.801,Alert — Eyes Open,0,0,0,1,80.095,19.905,24.771,0.51377,0
2026-08-30T23:51:02.884,Alert — Eyes Open,0,0,0,1,77.445,22.555,29.758,0.48823,0
2026-08-30T23:51:02.974,Alert — Eyes Open,0,0,0,1,78.946,21.054,28.764,0.50087,0
2026-08-30T23:51:03.061,Alert — Eyes Open,0,0,0,1,77.71,22.29,27.82,0.5015,0
2026-08-30T23:51:03.147,Alert — Eyes Open,0,0,0,1,79.449,20.551,28.721,0.50972,0
2026-08-30T23:51:03.233,Alert — Eyes Open,0,0,0,1,78.486,21.514,27.49,0.50471,0
2026-08-30T23:51:03.319,Alert — Eyes Open,0,0,0,1,79.125,20.875,28.944,0.50628,0
2026-08-30T23:51:03.394,Alert — Eyes Open,0,0,0,1,79.51,20.49,26.724,0.5063,0
2026-08-30T23:51:03.484,Alert — Eyes Open,0,0,0,1,77.488,22.512,29.413,0.49555,0
2026-08-30T23:51:03.575,Alert — Eyes Open,0,0,0,1,77.658,22.342,29.516,0.49363,0
2026-08-30T23:51:03.661,Alert — Eyes Open,0,0,0,1,77.562,22.438,30.255,0.48458,0
2026-08-30T23:51:03.775,Alert — Eyes Open,0,0,0,1,78.652,21.348,28.427,0.49479,0
2026-08-30T23:51:03.875,Alert — Eyes Open,0,0,0,1,77.376,22.624,29.413,0.49475,0
2026-08-30T23:51:03.992,Alert — Eyes Open,0,0,0,1,77.502,22.498,28.365,0.50545,0
2026-08-30T23:51:04.089,Alert — Eyes Open,0,0,0,1,78.452,21.548,27.557,0.50379,0
2026-08-30T23:51:04.176,Alert — Eyes Open,0,0,0,1,80.682,19.318,25.542,0.51436,0
2026-08-30T23:51:04.255,Alert — Eyes Open,0,0,0,1,77.743,22.257,27.274,0.50249,0
2026-08-30T23:51:04.351,Alert — Eyes Open,0,0,0,1,78.466,21.534,27.379,0.51019,0
2026-08-30T23:51:04.470,Alert — Eyes Open,0,0,0,1,77.861,22.139,30.713,0.4907,0
2026-08-30T23:51:04.560,Alert — Eyes Open,0,0,0,1,79.05,20.95,31.712,0.49509,0
2026-08-30T23:51:04.655,Alert — Eyes Open,0,0,0,1,77.662,22.338,30.815,0.48751,0
2026-08-30T23:51:04.747,Alert — Eyes Open,0,0,0,1,78.247,21.753,30.757,0.49425,0
2026-08-30T23:51:04.836,Alert — Eyes Open,0,0,0,1,78.811,21.189,28.73,0.50258,0
2026-08-30T23:51:04.920,Alert — Eyes Open,0,0,0,1,77.586,22.414,29.724,0.49939,0
2026-08-30T23:51:05.042,Alert — Eyes Open,0,0,0,1,80.364,19.636,28.652,0.50097,0
2026-08-30T23:51:05.118,Alert — Eyes Open,0,0,0,1,76.285,23.715,33.807,0.48293,0
2026-08-30T23:51:05.213,Alert — Eyes Open,0,0,0,1,79.021,20.979,29.818,0.49528,0
2026-08-30T23:51:05.298,Alert — Eyes Open,0,0,0,1,79.775,20.225,27.727,0.50543,0
2026-08-30T23:51:05.387,Alert — Eyes Open,0,0,0,1,77.056,22.944,28.721,0.49791,0
2026-08-30T23:51:05.483,Alert — Eyes Open,0,0,0,1,80.535,19.465,27.523,0.51355,0
2026-08-30T23:51:05.579,Alert — Eyes Open,0,0,0,1,78.561,21.439,28.647,0.49703,0
2026-08-30T23:51:05.684,Alert — Eyes Open,0,0,0,1,78.964,21.036,28.551,0.49994,0
2026-08-30T23:51:05.795,Alert — Eyes Open,0,0,0,1,76.559,23.441,30.406,0.49324,0
2026-08-30T23:51:05.894,Alert — Eyes Open,0,0,0,1,78.148,21.852,30.346,0.49605,0
2026-08-30T23:51:05.999,Alert — Eyes Open,0,0,0,1,77.4,22.6,30.538,0.48892,0
2026-08-30T23:51:06.119,Alert — Eyes Open,0,0,0,1,78.383,21.617,27.53,0.50782,0
2026-08-30T23:51:06.212,Alert — Eyes Open,0,0,0,1,48.232,51.768,76.641,0.38195,1
2026-08-30T23:51:06.299,Alert — Eyes Open,0,0,0,1,40.725,59.275,82.912,0.3818,2
2026-08-30T23:51:06.402,Alert — Eyes Open,0,0,0,1,75.256,24.744,38.59,0.46799,0
2026-08-30T23:51:06.480,Alert — Eyes Open,0,0,0,1,76.475,23.525,36.494,0.48005,0
2026-08-30T23:51:06.591,Alert — Eyes Open,0,0,0,1,79.618,20.382,25.568,0.52437,0
2026-08-30T23:51:06.691,Alert — Eyes Open,0,0,0,1,78.163,21.837,27.557,0.5057,0
2026-08-30T23:51:06.788,Alert — Eyes Open,0,0,0,1,78.389,21.611,28.652,0.49603,0
2026-08-30T23:51:06.880,Alert — Eyes Open,0,0,0,1,78.823,21.177,28.532,0.49922,0
2026-08-30T23:51:06.950,Alert — Eyes Open,0,0,0,1,79.309,20.691,28.423,0.50849,0
2026-08-30T23:51:07.056,Alert — Eyes Open,0,0,0,1,79.615,20.385,24.45,0.51017,0
2026-08-30T23:51:07.171,Alert — Eyes Open,0,0,0,1,78.964,21.036,25.451,0.51192,0
2026-08-30T23:51:07.265,Alert — Eyes Open,0,0,0,1,79.539,20.461,26.435,0.50565,0
2026-08-30T23:51:07.343,Alert — Eyes Open,0,0,0,1,78.903,21.097,28.52,0.49972,0
2026-08-30T23:51:07.411,Alert — Eyes Open,0,0,0,1,78.264,21.736,27.368,0.49704,0
2026-08-30T23:51:07.493,Alert — Eyes Open,0,0,0,1,78.989,21.011,28.268,0.49842,0
2026-08-30T23:51:07.554,Alert — Eyes Open,0,0,0,1,77.832,22.168,27.158,0.50076,0
2026-08-30T23:51:07.641,Alert — Eyes Open,0,0,0,1,79.685,20.315,23.669,0.51077,0
2026-08-30T23:51:07.714,Alert — Eyes Open,0,0,0,1,78.756,21.244,24.388,0.51315,0
2026-08-30T23:51:07.789,Alert — Eyes Open,0,0,0,1,78.826,21.174,28.423,0.4941,0
2026-08-30T23:51:07.860,Alert — Eyes Open,0,0,0,1,76.919,23.081,27.153,0.50357,0
2026-08-30T23:51:07.936,Alert — Eyes Open,0,0,0,1,78.241,21.759,27.429,0.49748,0
2026-08-30T23:51:08.008,Alert — Eyes Open,0,0,0,1,79.773,20.227,26.563,0.50781,0
2026-08-30T23:51:08.085,Alert — Eyes Open,0,0,0,1,79.0,21.0,28.52,0.5003,0
2026-08-30T23:51:08.171,Alert — Eyes Open,0,0,0,1,79.179,20.821,29.544,0.49229,0
2026-08-30T23:51:08.254,Alert — Eyes Open,0,0,0,1,78.271,21.729,30.537,0.49433,0
2026-08-30T23:51:08.332,Alert — Eyes Open,0,0,0,1,80.146,19.854,27.535,0.50881,0
2026-08-30T23:51:08.418,Alert — Eyes Open,0,0,0,1,78.978,21.022,26.439,0.50789,0
2026-08-30T23:51:08.500,Alert — Eyes Open,0,0,0,1,79.501,20.499,27.274,0.50201,0
2026-08-30T23:51:08.585,Alert — Eyes Open,0,0,0,1,77.587,22.413,29.413,0.49443,0
2026-08-30T23:51:08.669,Alert — Eyes Open,0,0,0,1,78.57,21.43,27.448,0.50852,0
2026-08-30T23:51:08.769,Alert — Eyes Open,0,0,0,1,78.591,21.409,27.53,0.50446,0
2026-08-30T23:51:08.863,Alert — Eyes Open,0,0,0,1,80.082,19.918,24.666,0.51091,0
2026-08-30T23:51:08.950,Alert — Eyes Open,0,0,0,1,78.377,21.623,27.654,0.50461,0
2026-08-30T23:51:09.021,Alert — Eyes Open,0,0,0,1,80.743,19.257,25.825,0.51504,0
2026-08-30T23:51:09.104,Alert — Eyes Open,0,0,0,1,78.807,21.193,25.66,0.51105,0
2026-08-30T23:51:09.180,Alert — Eyes Open,0,0,0,1,78.905,21.095,25.602,0.51088,0
2026-08-30T23:51:09.289,Alert — Eyes Open,0,0,0,1,79.047,20.953,22.677,0.521,0
2026-08-30T23:51:09.372,Alert — Eyes Open,0,0,0,1,79.664,20.336,26.72,0.50341,0
2026-08-30T23:51:09.455,Alert — Eyes Open,0,0,0,1,80.655,19.345,24.865,0.52113,0
2026-08-30T23:51:09.541,Alert — Eyes Open,0,0,0,1,80.791,19.209,22.829,0.51713,0
2026-08-30T23:51:09.631,Alert — Eyes Open,0,0,0,1,78.611,21.389,27.889,0.50699,0
2026-08-30T23:51:09.704,Alert — Eyes Open,0,0,0,1,80.684,19.316,25.865,0.51574,0
2026-08-30T23:51:09.788,Alert — Eyes Open,0,0,0,1,78.491,21.509,25.726,0.50676,0
2026-08-30T23:51:09.880,Alert — Eyes Open,0,0,0,1,77.896,22.104,27.647,0.5044,0
2026-08-30T23:51:09.962,Alert — Eyes Open,0,0,0,1,79.65,20.35,27.75,0.50447,0
2026-08-30T23:51:10.055,Alert — Eyes Open,0,0,0,1,76.834,23.166,28.816,0.49813,0
2026-08-30T23:51:10.144,Alert — Eyes Open,0,0,0,1,78.314,21.686,30.74,0.49973,0
2026-08-30T23:51:10.228,Alert — Eyes Open,0,0,0,1,78.412,21.588,30.634,0.49932,0
2026-08-30T23:51:10.303,Alert — Eyes Open,0,0,0,1,79.086,20.914,31.882,0.49468,0
2026-08-30T23:51:10.389,Alert — Eyes Open,0,0,0,1,78.7,21.3,28.717,0.50215,0
2026-08-30T23:51:10.476,Alert — Eyes Open,0,0,0,1,79.477,20.523,29.857,0.49832,0
2026-08-30T23:51:10.557,Alert — Eyes Open,0,0,0,1,78.523,21.477,28.746,0.50171,0
2026-08-30T23:51:10.633,Alert — Eyes Open,0,0,0,1,78.888,21.112,28.647,0.5061,0
2026-08-30T23:51:10.725,Alert — Eyes Open,0,0,0,1,77.599,22.401,29.715,0.49974,0
2026-08-30T23:51:10.814,Alert — Eyes Open,0,0,0,1,77.405,22.595,26.66,0.51051,0
2026-08-30T23:51:10.897,Alert — Eyes Open,0,0,0,1,80.619,19.381,25.663,0.5149,0
2026-08-30T23:51:10.979,Alert — Eyes Open,0,0,0,1,79.726,20.274,27.727,0.50479,0
2026-08-30T23:51:11.056,Alert — Eyes Open,0,0,0,1,78.87,21.13,25.663,0.51592,0
2026-08-30T23:51:11.152,Alert — Eyes Open,0,0,0,1,78.368,21.632,30.708,0.50101,0
2026-08-30T23:51:11.254,Alert — Eyes Open,0,0,0,1,78.298,21.702,27.448,0.50651,0
2026-08-30T23:51:11.360,Alert — Eyes Open,0,0,0,1,79.045,20.955,26.442,0.5101,0
2026-08-30T23:51:11.470,Alert — Eyes Open,0,0,0,1,78.788,21.212,26.654,0.50015,0
2026-08-30T23:51:11.567,Alert — Eyes Open,0,0,0,1,79.494,20.506,24.454,0.51259,0
2026-08-30T23:51:11.692,Alert — Eyes Open,0,0,0,1,80.361,19.639,25.73,0.51212,0
2026-08-30T23:51:11.792,Alert — Eyes Open,0,0,0,1,80.283,19.717,27.654,0.50935,0
2026-08-30T23:51:11.906,Alert — Eyes Open,0,0,0,1,77.989,22.011,29.715,0.50965,0
2026-08-30T23:51:12.004,Alert — Eyes Open,0,0,0,1,79.341,20.659,26.288,0.51063,0
2026-08-30T23:51:12.114,Alert — Eyes Open,0,0,0,1,78.58,21.42,27.727,0.51571,0
2026-08-30T23:51:12.222,Alert — Eyes Open,0,0,0,1,78.614,21.386,27.599,0.5093,0
2026-08-30T23:51:12.331,Alert — Eyes Open,0,0,0,1,78.948,21.052,25.665,0.51042,0
2026-08-30T23:51:12.427,Alert — Eyes Open,0,0,0,1,78.846,21.154,27.614,0.50692,0
2026-08-30T23:51:12.549,Alert — Eyes Open,0,0,0,1,76.807,23.193,27.388,0.50585,0
2026-08-30T23:51:12.658,Alert — Eyes Open,0,0,0,1,78.647,21.353,27.438,0.51413,0
2026-08-30T23:51:12.737,Alert — Eyes Open,0,0,0,1,77.972,22.028,27.433,0.50309,0
2026-08-30T23:51:12.850,Alert — Eyes Open,0,0,0,1,79.495,20.505,26.539,0.50938,0
2026-08-30T23:51:12.955,Alert — Eyes Open,0,0,0,1,79.319,20.681,28.526,0.50527,0
2026-08-30T23:51:13.062,Alert — Eyes Open,0,0,0,1,77.821,22.179,30.523,0.49794,0
2026-08-30T23:51:13.177,Alert — Eyes Open,0,0,0,1,79.545,20.455,26.544,0.50939,0
2026-08-30T23:51:13.281,Alert — Eyes Open,0,0,0,1,80.041,19.959,24.574,0.52069,0
2026-08-30T23:51:13.371,Alert — Eyes Open,0,0,0,1,79.343,20.657,22.423,0.53144,0
2026-08-30T23:51:13.496,Alert — Eyes Open,0,0,0,1,78.752,21.248,25.73,0.51251,0
2026-08-30T23:51:13.590,Alert — Eyes Open,0,0,0,1,78.059,21.941,30.577,0.49739,0
2026-08-30T23:51:13.677,Alert — Eyes Open,0,0,0,1,77.714,22.286,29.579,0.50096,0
2026-08-30T23:51:13.798,Alert — Eyes Open,0,0,0,1,78.256,21.744,33.5,0.48707,0
2026-08-30T23:51:13.898,Alert — Eyes Open,0,0,0,1,77.762,22.238,29.724,0.50382,0
2026-08-30T23:51:14.011,Fatigue — Eyes Closed,1,0,0,1,75.788,24.212,30.415,0.48831,0
2026-08-30T23:51:14.138,Fatigue — Eyes Closed,1,0,0,1,77.413,22.587,29.71,0.49986,0
2026-08-30T23:51:14.249,Fatigue — Eyes Closed,1,0,0,1,78.415,21.585,30.739,0.50108,0
2026-08-30T23:51:14.353,Fatigue — Eyes Closed,1,0,0,1,78.552,21.448,27.823,0.51577,0
2026-08-30T23:51:14.449,Fatigue — Eyes Closed,1,0,0,1,77.369,22.631,29.646,0.4992,0
2026-08-30T23:51:14.553,Fatigue — Eyes Closed,1,0,0,1,77.448,22.552,35.699,0.48277,0
2026-08-30T23:51:14.663,Fatigue — Eyes Closed,1,0,0,1,35.755,64.245,80.827,0.37352,1
2026-08-30T23:51:14.740,Fatigue — Eyes Closed,1,0,0,1,47.18,52.82,75.911,0.38378,2
2026-08-30T23:51:14.830,Fatigue — Eyes Closed,1,1,0,1,41.661,58.339,81.962,0.37052,3
2026-08-30T23:51:14.945,Fatigue — Eyes Closed,1,1,0,1,26.772,73.228,90.143,0.35348,4
2026-08-30T23:51:15.039,Fatigue — Eyes Closed,1,1,1,1,35.167,64.833,88.576,0.3554,5
2026-08-30T23:51:15.133,Fatigue — Eyes Closed,1,1,1,1,31.905,68.095,86.456,0.36372,6
2026-08-30T23:51:15.264,Fatigue — Eyes Closed,1,1,1,1,44.231,55.769,82.28,0.36594,7
2026-08-30T23:51:15.355,Fatigue — Eyes Closed,1,1,1,1,39.21,60.79,84.456,0.36421,8
2026-08-30T23:51:15.463,Fatigue — Eyes Closed,1,1,1,1,38.818,61.182,83.592,0.37836,9
2026-08-30T23:51:15.557,Fatigue — Eyes Closed,1,1,1,1,34.654,65.346,85.114,0.37106,10
2026-08-30T23:51:15.672,Fatigue — Eyes Closed,1,1,1,1,48.229,51.771,78.596,0.37313,11
2026-08-30T23:51:15.776,Fatigue — Eyes Closed,1,1,1,1,45.73,54.27,81.318,0.37301,12
2026-08-30T23:51:15.880,Fatigue — Eyes Closed,1,1,1,1,34.222,65.778,86.357,0.36641,13
2026-08-30T23:51:15.970,Fatigue — Eyes Closed,1,1,1,1,39.236,60.764,84.682,0.36401,14
2026-08-30T23:51:16.063,Fatigue — Eyes Closed,1,1,1,1,30.081,69.919,87.695,0.36545,15
2026-08-30T23:51:16.145,Fatigue — Eyes Closed,1,1,1,1,29.989,70.011,90.847,0.36071,16
2026-08-30T23:51:16.230,Fatigue — Eyes Closed,1,1,1,1,35.701,64.299,87.618,0.36452,17
2026-08-30T23:51:16.330,Fatigue — Eyes Closed,1,1,1,1,48.818,51.182,79.712,0.37222,18
2026-08-30T23:51:16.442,Fatigue — Eyes Closed,1,1,1,1,43.036,56.964,81.8,0.36603,19
2026-08-30T23:51:16.545,Fatigue — Eyes Closed,1,1,1,1,36.8,63.2,83.233,0.36992,20
2026-08-30T23:51:16.644,Fatigue — Eyes Closed,1,1,1,1,34.05,65.95,85.437,0.37657,21
2026-08-30T23:51:16.747,Fatigue — Eyes Closed,1,1,1,1,40.5,59.5,83.394,0.36446,22
2026-08-30T23:51:16.845,Fatigue — Eyes Closed,1,1,1,1,31.386,68.614,89.445,0.36563,23
2026-08-30T23:51:16.925,Fatigue — Eyes Closed,1,1,1,1,47.203,52.797,79.29,0.37856,24
2026-08-30T23:51:17.018,Fatigue — Eyes Closed,1,1,1,1,42.833,57.167,79.111,0.37046,25
2026-08-30T23:51:17.120,Fatigue — Eyes Closed,1,1,1,1,39.098,60.902,82.178,0.37149,26
2026-08-30T23:51:17.227,Fatigue — Eyes Closed,1,1,1,1,44.835,55.165,79.15,0.3798,27
2026-08-30T23:51:17.346,Fatigue — Eyes Closed,1,1,1,1,32.926,67.074,86.538,0.37919,28
2026-08-30T23:51:17.449,Fatigue — Eyes Closed,1,1,1,1,40.735,59.265,84.56,0.36238,29
2026-08-30T23:51:17.559,Fatigue — Eyes Closed,1,1,1,1,39.294,60.706,85.114,0.37125,30
2026-08-30T23:51:17.663,Fatigue — Eyes Closed,1,1,1,1,39.407,60.593,83.82,0.36839,31
