timestamp,phase,actual_label,predicted_label,system_alert,face_detected,eye_openness,closure_score,lid_proximity,ear,consecutive_closed_frames
2026-08-30T23:23:28.491,Alert — Eyes Open,0,0,0,1,64.017,35.983,60.559,0.46008,0
2026-08-30T23:23:28.651,Alert — Eyes Open,0,0,0,1,67.751,32.249,59.622,0.45628,0
2026-08-30T23:23:28.777,Alert — Eyes Open,0,0,0,1,68.551,31.449,57.887,0.46319,0
2026-08-30T23:23:28.901,Alert — Eyes Open,0,0,0,1,66.569,33.431,58.796,0.45387,0
2026-08-30T23:23:29.019,Alert — Eyes Open,0,0,0,1,70.013,29.987,53.787,0.47606,0
2026-08-30T23:23:29.151,Alert — Eyes Open,0,0,0,1,69.385,30.615,55.805,0.46609,0
2026-08-30T23:23:29.234,Alert — Eyes Open,0,0,0,1,69.029,30.971,57.887,0.46196,0
2026-08-30T23:23:29.368,Alert — Eyes Open,0,0,0,1,68.808,31.192,54.917,0.47578,0
2026-08-30T23:23:29.499,Alert — Eyes Open,0,0,0,1,67.2,32.8,55.805,0.4734,0
2026-08-30T23:23:29.601,Alert — Eyes Open,0,0,0,1,65.7,34.3,56.805,0.47556,0
2026-08-30T23:23:29.701,Alert — Eyes Open,0,0,0,1,68.159,31.841,56.909,0.46536,0
2026-08-30T23:23:29.798,Alert — Eyes Open,0,0,0,1,68.043,31.957,56.622,0.46173,0
2026-08-30T23:23:29.896,Alert — Eyes Open,0,0,0,1,68.061,31.939,56.796,0.46671,0
2026-08-30T23:23:29.999,Alert — Eyes Open,0,0,0,1,68.76,31.24,53.655,0.48532,0
2026-08-30T23:23:30.110,Alert — Eyes Open,0,0,0,1,68.668,31.332,57.796,0.45797,0
2026-08-30T23:23:30.234,Alert — Eyes Open,0,0,0,1,69.113,30.887,51.827,0.48454,0
2026-08-30T23:23:30.373,Alert — Eyes Open,0,0,0,1,71.299,28.701,52.805,0.46675,0
2026-08-30T23:23:30.480,Alert — Eyes Open,0,0,0,1,70.79,29.21,51.799,0.48148,0
2026-08-30T23:23:30.574,Alert — Eyes Open,0,0,0,1,70.533,29.467,50.8,0.4836,0
2026-08-30T23:23:30.663,Alert — Eyes Open,0,0,0,1,70.572,29.428,50.92,0.48321,0
2026-08-30T23:23:30.767,Alert — Eyes Open,0,0,0,1,73.204,26.796,47.926,0.49893,0
2026-08-30T23:23:30.839,Alert — Eyes Open,0,0,0,1,69.589,30.411,52.895,0.46574,0
2026-08-30T23:23:30.920,Alert — Eyes Open,0,0,0,1,70.25,29.75,50.92,0.47731,0
2026-08-30T23:23:30.982,Alert — Eyes Open,0,0,0,1,67.72,32.28,57.881,0.44513,0
2026-08-30T23:23:31.076,Alert — Eyes Open,0,0,0,1,52.658,47.342,74.867,0.39401,0
2026-08-30T23:23:31.164,Alert — Eyes Open,0,1,0,1,34.721,65.279,85.938,0.37873,1
2026-08-30T23:23:31.235,Alert — Eyes Open,0,0,0,1,64.231,35.769,62.867,0.42484,0
2026-08-30T23:23:31.307,Alert — Eyes Open,0,0,0,1,64.861,35.139,65.975,0.41828,0
2026-08-30T23:23:31.397,Alert — Eyes Open,0,0,0,1,66.943,33.057,56.971,0.44686,0
2026-08-30T23:23:31.472,Alert — Eyes Open,0,0,0,1,69.792,30.208,46.907,0.45405,0
2026-08-30T23:23:31.573,Alert — Eyes Open,0,0,0,1,73.754,26.246,45.982,0.45476,0
2026-08-30T23:23:31.654,Alert — Eyes Open,0,0,0,1,75.977,24.023,34.761,0.46998,0
2026-08-30T23:23:31.744,Alert — Eyes Open,0,0,0,1,76.973,23.027,32.705,0.46353,0
2026-08-30T23:23:31.819,Alert — Eyes Open,0,0,0,1,79.048,20.952,31.64,0.46676,0
2026-08-30T23:23:31.908,Alert — Eyes Open,0,0,0,1,78.516,21.484,28.818,0.45663,0
2026-08-30T23:23:31.990,Alert — Eyes Open,0,0,0,1,78.397,21.603,24.539,0.46475,0
2026-08-30T23:23:32.059,Alert — Eyes Open,0,0,0,1,80.175,19.825,21.615,0.46624,0
2026-08-30T23:23:32.125,Alert — Eyes Open,0,0,0,1,81.538,18.462,15.393,0.473,0
2026-08-30T23:23:32.214,Alert — Eyes Open,0,0,0,1,84.082,15.918,10.404,0.49544,0
2026-08-30T23:23:32.294,Alert — Eyes Open,0,0,0,1,83.411,16.589,8.696,0.49832,0
2026-08-30T23:23:32.370,Alert — Eyes Open,0,0,0,1,83.089,16.911,12.519,0.48313,0
2026-08-30T23:23:32.443,Alert — Eyes Open,0,0,0,1,82.837,17.163,14.515,0.48773,0
2026-08-30T23:23:32.522,Alert — Eyes Open,0,0,0,1,82.325,17.675,16.503,0.48086,0
2026-08-30T23:23:32.621,Alert — Eyes Open,0,0,0,1,84.672,15.328,9.689,0.50117,0
2026-08-30T23:23:32.716,Alert — Eyes Open,0,0,0,1,83.185,16.815,8.808,0.49519,0
2026-08-30T23:23:32.799,Alert — Eyes Open,0,0,0,1,84.152,15.848,10.608,0.48717,0
2026-08-30T23:23:32.890,Alert — Eyes Open,0,0,0,1,83.489,16.511,8.7,0.49229,0
2026-08-30T23:23:32.970,Alert — Eyes Open,0,0,0,1,81.306,18.694,13.627,0.49127,0
2026-08-30T23:23:33.045,Alert — Eyes Open,0,0,0,1,83.565,16.435,9.644,0.50137,0
2026-08-30T23:23:33.129,Alert — Eyes Open,0,0,0,1,79.518,20.482,20.48,0.47043,0
2026-08-30T23:23:33.222,Alert — Eyes Open,0,0,0,1,78.063,21.937,17.472,0.46897,0
2026-08-30T23:23:33.325,Alert — Eyes Open,0,0,0,1,82.225,17.775,12.104,0.48224,0
2026-08-30T23:23:33.427,Alert — Eyes Open,0,0,0,1,82.307,17.693,12.962,0.47923,0
2026-08-30T23:23:33.527,Alert — Eyes Open,0,0,0,1,81.464,18.536,14.668,0.4761,0
2026-08-30T23:23:33.623,Alert — Eyes Open,0,0,0,1,82.654,17.346,17.647,0.47386,0
2026-08-30T23:23:33.713,Alert — Eyes Open,0,0,0,1,81.963,18.037,13.814,0.51006,0
2026-08-30T23:23:33.804,Alert — Eyes Open,0,0,0,1,81.788,18.212,19.56,0.49721,0
2026-08-30T23:23:33.893,Alert — Eyes Open,0,0,0,1,78.144,21.856,31.811,0.46362,0
2026-08-30T23:23:33.997,Alert — Eyes Open,0,0,0,1,78.917,21.083,26.663,0.47932,0
2026-08-30T23:23:34.094,Alert — Eyes Open,0,0,0,1,77.718,22.282,32.705,0.46771,0
2026-08-30T23:23:34.179,Alert — Eyes Open,0,0,0,1,77.118,22.882,31.633,0.47166,0
2026-08-30T23:23:34.247,Alert — Eyes Open,0,0,0,1,78.148,21.852,33.803,0.46232,0
2026-08-30T23:23:34.345,Alert — Eyes Open,0,0,0,1,78.762,21.238,31.882,0.47175,0
2026-08-30T23:23:34.436,Alert — Eyes Open,0,0,0,1,79.813,20.187,26.859,0.48759,0
2026-08-30T23:23:34.532,Alert — Eyes Open,0,0,0,1,78.879,21.121,25.947,0.48279,0
2026-08-30T23:23:34.614,Alert — Eyes Open,0,0,0,1,77.654,22.346,29.715,0.4773,0
2026-08-30T23:23:34.700,Alert — Eyes Open,0,0,0,1,77.929,22.071,29.769,0.4752,0
2026-08-30T23:23:34.802,Alert — Eyes Open,0,0,0,1,79.689,20.311,26.823,0.4827,0
2026-08-30T23:23:34.890,Alert — Eyes Open,0,0,0,1,77.444,22.556,28.818,0.47711,0
2026-08-30T23:23:34.998,Alert — Eyes Open,0,0,0,1,78.046,21.954,29.861,0.47068,0
2026-08-30T23:23:35.074,Alert — Eyes Open,0,0,0,1,76.004,23.996,29.588,0.46791,0
2026-08-30T23:23:35.153,Alert — Eyes Open,0,0,0,1,77.741,22.259,25.65,0.48309,0
2026-08-30T23:23:35.246,Alert — Eyes Open,0,0,0,1,77.635,22.365,29.489,0.469,0
2026-08-30T23:23:35.336,Alert — Eyes Open,0,0,0,1,77.233,22.767,28.784,0.47125,0
2026-08-30T23:23:35.429,Alert — Eyes Open,0,0,0,1,77.521,22.479,29.72,0.47196,0
2026-08-30T23:23:35.514,Alert — Eyes Open,0,0,0,1,79.18,20.82,22.675,0.49118,0
2026-08-30T23:23:35.615,Alert — Eyes Open,0,0,0,1,79.178,20.822,28.879,0.47724,0
2026-08-30T23:23:35.700,Alert — Eyes Open,0,0,0,1,78.013,21.987,26.472,0.4832,0
2026-08-30T23:23:35.790,Alert — Eyes Open,0,0,0,1,79.198,20.802,28.784,0.47703,0
2026-08-30T23:23:35.894,Alert — Eyes Open,0,0,0,1,78.444,21.556,27.864,0.47142,0
2026-08-30T23:23:35.982,Alert — Eyes Open,0,0,0,1,79.93,20.07,26.885,0.48129,0
2026-08-30T23:23:36.073,Alert — Eyes Open,0,0,0,1,79.483,20.517,26.865,0.47992,0
2026-08-30T23:23:36.182,Alert — Eyes Open,0,0,0,1,79.043,20.957,25.828,0.48157,0
2026-08-30T23:23:36.289,Alert — Eyes Open,0,0,0,1,79.233,20.767,25.934,0.47946,0
2026-08-30T23:23:36.378,Alert — Eyes Open,0,0,0,1,78.949,21.051,25.826,0.47559,0
2026-08-30T23:23:36.491,Alert — Eyes Open,0,0,0,1,77.861,22.139,28.93,0.47618,0
2026-08-30T23:23:36.586,Alert — Eyes Open,0,0,0,1,79.227,20.773,25.776,0.48015,0
2026-08-30T23:23:36.720,Alert — Eyes Open,0,0,0,1,79.019,20.981,25.73,0.47759,0
2026-08-30T23:23:36.805,Alert — Eyes Open,0,0,0,1,79.755,20.245,26.823,0.47773,0
2026-08-30T23:23:36.899,Alert — Eyes Open,0,0,0,1,79.728,20.272,23.741,0.48624,0
2026-08-30T23:23:37.001,Alert — Eyes Open,0,0,0,1,80.924,19.076,22.782,0.48858,0
2026-08-30T23:23:37.094,Alert — Eyes Open,0,0,0,1,78.887,21.113,24.828,0.48288,0
2026-08-30T23:23:37.232,Alert — Eyes Open,0,0,0,1,79.989,20.011,23.831,0.48943,0
2026-08-30T23:23:37.336,Alert — Eyes Open,0,0,0,1,79.512,20.488,26.823,0.47383,0
2026-08-30T23:23:37.455,Alert — Eyes Open,0,0,0,1,79.024,20.976,26.823,0.4676,0
2026-08-30T23:23:37.566,Alert — Eyes Open,0,0,0,1,79.055,20.945,25.826,0.47616,0
2026-08-30T23:23:37.663,Alert — Eyes Open,0,0,0,1,79.5,20.5,25.825,0.47912,0
2026-08-30T23:23:37.767,Alert — Eyes Open,0,0,0,1,79.583,20.417,26.821,0.47408,0
2026-08-30T23:23:37.882,Alert — Eyes Open,0,0,0,1,78.796,21.204,25.66,0.47242,0
2026-08-30T23:23:37.996,Alert — Eyes Open,0,0,0,1,80.045,19.955,24.829,0.47851,0
2026-08-30T23:23:38.089,Alert — Eyes Open,0,0,0,1,79.627,20.373,26.823,0.47706,0
2026-08-30T23:23:38.194,Alert — Eyes Open,0,0,0,1,80.98,19.02,22.743,0.49116,0
2026-08-30T23:23:38.317,Alert — Eyes Open,0,0,0,1,80.488,19.512,22.743,0.48481,0
2026-08-30T23:23:38.406,Alert — Eyes Open,0,0,0,1,78.74,21.26,25.892,0.4722,0
2026-08-30T23:23:38.531,Alert — Eyes Open,0,0,0,1,79.597,20.403,25.757,0.48716,0
2026-08-30T23:23:38.644,Alert — Eyes Open,0,0,0,1,81.115,18.885,22.896,0.49127,0
2026-08-30T23:23:38.740,Alert — Eyes Open,0,0,0,1,78.573,21.427,24.893,0.47894,0
2026-08-30T23:23:38.839,Alert — Eyes Open,0,0,0,1,79.969,20.031,25.826,0.49082,0
2026-08-30T23:23:38.941,Alert — Eyes Open,0,0,0,1,79.082,20.918,25.934,0.47595,0
2026-08-30T23:23:39.074,Alert — Eyes Open,0,0,0,1,78.795,21.205,25.892,0.47276,0
2026-08-30T23:23:39.166,Alert — Eyes Open,0,0,0,1,79.393,20.607,23.895,0.47786,0
2026-08-30T23:23:39.248,Alert — Eyes Open,0,0,0,1,79.208,20.792,25.826,0.48001,0
2026-08-30T23:23:39.339,Alert — Eyes Open,0,0,0,1,79.706,20.294,24.74,0.47562,0
2026-08-30T23:23:39.446,Alert — Eyes Open,0,0,0,1,79.027,20.973,25.826,0.47587,0
2026-08-30T23:23:39.541,Alert — Eyes Open,0,0,0,1,77.447,22.553,26.825,0.46698,0
2026-08-30T23:23:39.650,Alert — Eyes Open,0,0,0,1,79.304,20.696,25.665,0.4841,0
